FIPS,Admin2,Province_State,Population,name,value
40013,Bryan,Oklahoma,47995,5/27/21,78
40013,Bryan,Oklahoma,47995,5/28/21,78
40013,Bryan,Oklahoma,47995,5/29/21,78
40013,Bryan,Oklahoma,47995,5/30/21,78
40013,Bryan,Oklahoma,47995,5/31/21,78
40013,Bryan,Oklahoma,47995,6/1/21,78
40013,Bryan,Oklahoma,47995,6/2/21,78
40013,Bryan,Oklahoma,47995,6/3/21,78
40013,Bryan,Oklahoma,47995,6/4/21,78
40013,Bryan,Oklahoma,47995,6/5/21,78
40013,Bryan,Oklahoma,47995,6/6/21,78
40013,Bryan,Oklahoma,47995,6/7/21,78
40013,Bryan,Oklahoma,47995,6/8/21,78
40013,Bryan,Oklahoma,47995,6/9/21,78
40013,Bryan,Oklahoma,47995,6/10/21,78
40013,Bryan,Oklahoma,47995,6/11/21,78
40013,Bryan,Oklahoma,47995,6/12/21,78
40013,Bryan,Oklahoma,47995,6/13/21,78
40013,Bryan,Oklahoma,47995,6/14/21,78
40013,Bryan,Oklahoma,47995,6/15/21,78
40013,Bryan,Oklahoma,47995,6/16/21,79
40013,Bryan,Oklahoma,47995,6/17/21,79
40013,Bryan,Oklahoma,47995,6/18/21,79
40013,Bryan,Oklahoma,47995,6/19/21,79
40013,Bryan,Oklahoma,47995,6/20/21,79
40013,Bryan,Oklahoma,47995,6/21/21,79
40013,Bryan,Oklahoma,47995,6/22/21,79
40013,Bryan,Oklahoma,47995,6/23/21,79
40013,Bryan,Oklahoma,47995,6/24/21,79
40013,Bryan,Oklahoma,47995,6/25/21,79
40013,Bryan,Oklahoma,47995,6/26/21,79
40013,Bryan,Oklahoma,47995,6/27/21,79
40013,Bryan,Oklahoma,47995,6/28/21,79
40013,Bryan,Oklahoma,47995,6/29/21,79
40013,Bryan,Oklahoma,47995,6/30/21,79
40013,Bryan,Oklahoma,47995,7/1/21,79
40013,Bryan,Oklahoma,47995,7/2/21,79
40013,Bryan,Oklahoma,47995,7/3/21,79
40013,Bryan,Oklahoma,47995,7/4/21,79
40013,Bryan,Oklahoma,47995,7/5/21,79
40013,Bryan,Oklahoma,47995,7/6/21,79
